Customer_ID,Age,Gender,Tenure_Months,Contract_Type,Payment_Method,Internet_Service,Monthly_Charges,Total_Charges,Monthly_Data_Usage_GB,Call_Duration_Minutes,Customer_Service_Calls,Service_Outages_Last_Month,Satisfaction_Score,Churn_Status
b8e280c2,31,Male,12,Month-to-month,Credit card,Fiber optic,100.26,1209.88,108.50,1276,1,2,9.6,No
0bd215a4,25,Other,32,Two year,Mailed check,DSL,88.84,2854.05,107.40,1260,2,0,5.0,No
4a7cc70a,53,Male,47,Month-to-month,Electronic check,DSL,69.85,3284.89,156.70,1272,2,0,8.3,No
b3e58f42,65,Male,23,Month-to-month,Mailed check,Fiber optic,95.21,2199.08,355.70,391,1,0,3.9,Yes
59632ccd,25,Female,20,Month-to-month,Electronic check,DSL,48.2,944.84,265.00,808,0,0,7.3,Yes
54457785,49,Female,13,Month-to-month,Bank transfer,No,45.6,564.09,3.50,462,2,0,NULL,Yes
d3320b42,34,Female,32,Month-to-month,Bank transfer,DSL,68.27,2155.77,103.00,471,3,0,10.0,Yes
4ef79fc7,36,Female,6,One year,Bank transfer,DSL,74.18,415.11,62.00,584,0,0,5.3,No
8a1df55f,35,Female,4,Two year,Mailed check,DSL,53.55,223.17,61.90,546,0,0,5.7,No
c6fed50f,32,Female,28,Two year,Electronic check,Fiber optic,80.25,2297.34,124.80,316,2,0,8.2,No
25d40db8,43,Male,11,Month-to-month,Bank transfer,No,53.01,556.93,17.90,1871,1,0,6.1,Yes
b790a6cf,32,Male,12,One year,Mailed check,Fiber optic,73.74,876.33,175.30,678,2,0,8.5,No
65fe0e1b,NULL,Male,10,Month-to-month,Bank transfer,No,84.43,849.37,11.90,942,0,1,5.9,Yes
6c87ad52,41,Male,24,Month-to-month,Bank transfer,DSL,59.78,1427.74,181.00,1396,2,1,5.8,Yes
06cf32f3,39,Female,22,Month-to-month,Bank transfer,DSL,78.36,1732.24,79.60,47,1,1,7.2,No
dc4b8716,31,Male,9,Month-to-month,Bank transfer,No,47.79,415.73,39.90,479,2,1,5.0,Yes
57d73d30,35,Male,22,Month-to-month,Bank transfer,No,57.5,1247.99,25.90,1676,1,1,7.9,No
2958405c,51,Male,23,Month-to-month,Electronic check,No,44.14,1010.66,62.60,373,2,0,NULL,No
360ead15,48,Female,17,One year,Electronic check,Fiber optic,71.98,1231.82,316.50,619,3,0,8.2,No
da75f9ef,30,Female,37,Two year,Bank transfer,Fiber optic,95.08,3550.02,175.00,46,2,2,8.4,No
d8b93ab1,43,Female,18,Month-to-month,Electronic check,DSL,68.98,1251.06,125.10,511,1,2,3.7,Yes
e69a0ba9,51,Female,27,Two year,Bank transfer,No,32.45,869.85,17.90,505,3,1,NULL,No
c664d455,115,Female,19,One year,Credit card,DSL,80.84,1556.73,128.30,317,0,0,6.8,No
28e07249,49,Female,23,One year,Credit card,Fiber optic,63.11,1476.53,136.80,753,1,1,9.8,No
689ef851,34,Male,18,One year,Credit card,Fiber optic,87.19,1561.84,293.00,809,2,3,6.2,No
82966877,49,Female,10,Month-to-month,Electronic check,DSL,58.87,585.05,52.20,313,2,0,3.1,No
dd325a66,33,Female,15,Two year,Credit card,No,31.24,457.92,51.30,1255,0,0,NULL,No
a05f3c62,20,Female,39,One year,Bank transfer,DSL,73.72,2895.6,27.00,671,2,1,6.0,No
70493c06,22,Female,46,Two year,Bank transfer,Fiber optic,69.34,3191.49,246.80,1317,0,0,3.3,No
02cccc73,43,Female,27,One year,Electronic check,Fiber optic,60.05,1586.21,184.40,217,2,0,8.9,No
fee6d67a,45,Female,24,Two year,Credit card,Fiber optic,73.61,1776.79,72.40,781,3,0,4.4,Yes
171adf05,144,Female,7,One year,Electronic check,Fiber optic,56.27,431.13,4143.40,563,3,0,8.0,No
bb3be790,50,Male,23,Month-to-month,Credit card,DSL,333.38,7706.96,167.50,874,2,0,5.2,Yes
06895c06,22,Female,9,Month-to-month,Electronic check,Fiber optic,96.82,859.4,496.00,361,5,0,9.9,No
9525e724,41,Male,16,Month-to-month,Bank transfer,Fiber optic,92.77,1466.9,160.00,581,2,2,6.7,No
c13c0684,27,Female,24,Month-to-month,Mailed check,Fiber optic,63.06,1560.89,109.70,566,3,0,6.3,Yes
b1145b76,34,Female,13,Month-to-month,Electronic check,DSL,51.54,709.19,45.00,1205,23,3,8.2,Yes
6c2b67f6,43,Male,22,Two year,Electronic check,DSL,41.67,928.42,219.10,2141,0,1,NULL,No
8efcd24a,32,Female,15,One year,Mailed check,DSL,78.54,1135.3,112.00,805,1,0,8.2,No
2d833f00,37,Male,23,Two year,Electronic check,Fiber optic,79.53,1814.03,169.80,555,0,0,6.3,No
50021849,54,Female,63,Two year,Bank transfer,DSL,55.32,3457.82,195.50,58,1,1,6.1,No
81c324f1,35,Male,34,One year,Bank transfer,No,39.22,1378.79,47.50,1236,2,0,NULL,Yes
2fc0fe29,52,Female,16,Two year,Credit card,Fiber optic,97.19,1516.9,182.20,542,1,1,5.2,No
e7428597,28,Male,54,One year,Bank transfer,Fiber optic,68.41,3739.23,569.10,272,5,0,6.9,No
3713a646,48,Female,33,Two year,Electronic check,No,45.11,1485.99,29.50,957,0,0,NULL,No
5da35c9f,59,Male,13,Month-to-month,Mailed check,DSL,66.11,829.49,108.60,402,0,1,3.0,Yes
a3d24034,18,Female,12,Month-to-month,Electronic check,No,64.44,797.95,25.70,291,2,0,9.2,Yes
3bc8433f,32,Female,35,Month-to-month,Credit card,NULL,96.1,3379.24,410.50,1273,2,2,8.7,No
5889fae3,49,Other,21,One year,Credit card,No,58.18,1190.12,30.90,1023,0,1,3.9,No
cf7b5093,40,Female,9,One year,Mailed check,No,37.67,338.4,7.20,353,3,1,NULL,No
4b74c2f6,46,Female,20,Month-to-month,Electronic check,DSL,77.23,1578.99,203.20,530,2,0,8.7,No
11cf48e9,35,Male,14,Month-to-month,Credit card,Fiber optic,74.56,1033.59,70.00,526,0,0,8.6,Yes
157a4fa5,43,Male,11,Two year,Credit card,Fiber optic,69.21,803.3,297.60,128,1,0,8.3,No
cc77dc06,40,Male,17,One year,Credit card,Fiber optic,89.48,1502.54,3145.60,507,6,0,4.6,No
e690efbd,56,Female,20,Month-to-month,Credit card,DSL,93.88,1837.05,98.40,393,0,4,10.0,Yes
67f3fe5d,45,Female,50,One year,Bank transfer,DSL,88.03,4402.63,105.20,933,1,1,5.8,No
9027e44e,46,Male,37,One year,Electronic check,Fiber optic,106.45,NULL,215.70,893,2,2,7.6,No
10a2695b,37,Female,19,Two year,Bank transfer,Fiber optic,81.1,1544.02,74.40,774,0,0,7.7,No
d0aae1e7,36,Female,4,Month-to-month,Bank transfer,No,53.57,214.41,69.20,1117,0,0,10.0,Yes
3f5cf115,37,Female,11,Month-to-month,Bank transfer,Fiber optic,105.95,1146.48,205.30,593,3,0,7.4,No
1ac9bbb5,47,Male,19,Month-to-month,Bank transfer,Fiber optic,92.63,1806.94,276.50,362,1,2,7.9,No
0e47f6c7,37,Male,7,Month-to-month,Electronic check,DSL,62.69,438.73,110.30,1589,2,0,7.1,Yes
95840633,45,Female,16,Two year,Mailed check,DSL,68.39,1115.85,187.10,1375,1,0,5.0,No
c9a25b5b,67,Female,29,Month-to-month,Mailed check,Fiber optic,117.85,3440.87,223.00,734,3,2,3.0,Yes
3ddefdc7,52,Male,28,Two year,Electronic check,No,49.74,1436.75,22.80,1551,2,2,7.3,No
399f4a4d,38,Female,12,Month-to-month,Bank transfer,Fiber optic,94.66,1105.68,293.80,1138,1,1,4.7,Yes
ac0ec938,56,Female,18,Two year,Credit card,Fiber optic,95.16,1668.94,164.90,1133,3,0,7.8,No
78ba1cf0,37,Female,18,Month-to-month,Credit card,No,52.37,985.76,94.70,788,1,0,7.5,No
aa559788,18,Female,41,Two year,Mailed check,No,48.18,1989.91,36.10,453,1,1,7.4,No
32000477,30,Male,27,Two year,Bank transfer,DSL,75.01,2028.43,102.70,188,0,2,5.3,No
c49dc620,20,Male,11,Two year,Electronic check,DSL,55.59,608.16,55.70,823,1,1,9.1,No
c3b234cb,120,Female,21,Month-to-month,Bank transfer,DSL,72.82,1521.45,89.80,168,1,0,8.1,No
3035a372,42,Male,23,Month-to-month,Mailed check,Fiber optic,113.62,2634.79,523.00,644,2,0,5.1,No
63860fd0,142,Male,25,One year,Mailed check,No,51.55,1252.66,16.50,706,3,0,10.0,No
a3f6f4f8,46,Male,14,Month-to-month,Credit card,DSL,74.91,NULL,70.90,1515,4,2,6.8,No
d913bd07,39,Male,32,Month-to-month,Bank transfer,DSL,56.21,1824.5,158.80,808,1,3,4.8,No
c7a34e18,52,Male,15,Month-to-month,Electronic check,No,46.26,712.48,24.70,329,0,1,NULL,Yes
1fd3f5f8,18,Male,42,One year,Electronic check,Fiber optic,69.43,2914.28,317.50,648,1,0,4.5,No
60593e97,45,Male,25,One year,Bank transfer,No,54.12,1352.93,20.60,571,1,0,9.6,No
1ded51f8,51,Male,21,Month-to-month,Mailed check,Fiber optic,70.65,1515.79,240.70,700,3,0,9.1,No
79d7b07c,24,Female,37,Month-to-month,Credit card,Fiber optic,110.24,4093.43,204.90,244,1,0,8.5,No
49da7dc6,56,Female,10,Month-to-month,Bank transfer,DSL,78.51,828.98,71.60,1128,4,0,8.2,No
4f5455da,46,Female,41,One year,Bank transfer,DSL,58.2,2342.63,15.40,408,2,3,9.4,No
50fe67d2,37,Male,37,Month-to-month,Bank transfer,Fiber optic,85.37,3181.36,361.40,933,1,2,6.8,No
4711a078,106,Male,31,Month-to-month,Mailed check,Fiber optic,89.39,2750.81,92.70,93,34,1,8.0,No
be1161e2,69,Female,13,Two year,Mailed check,DSL,57.67,747.89,139.50,802,3,0,5.7,No
2356ae87,44,Female,33,Two year,Mailed check,No,30.89,1053.77,24.20,521,0,3,NULL,No
c9d127e6,45,Female,43,Two year,Bank transfer,DSL,58.83,2504.63,96.40,1867,2,1,8.0,No
52c4b2ae,36,Male,23,Two year,Electronic check,Fiber optic,98.47,2317.7,357.00,74,0,4,1.7,No
b0f55197,NULL,Female,25,Month-to-month,Credit card,DSL,92.62,2343.14,133.40,1115,0,1,6.1,No
d22da23d,52,Male,13,One year,Mailed check,No,NULL,649.01,67.00,1159,1,1,7.5,No
ec490017,32,Male,26,Month-to-month,Electronic check,DSL,76.31,1960.76,152.50,342,0,0,7.1,Yes
c495ecdb,43,Female,11,One year,Electronic check,Fiber optic,81.87,896.08,192.60,847,2,0,6.4,No
08a310bf,113,Female,32,Month-to-month,Electronic check,DSL,469.54,15016.32,118.70,1703,2,2,8.3,Yes
790e281e,48,Male,28,One year,Mailed check,Fiber optic,96.53,2672.03,370.40,121,0,2,5.9,No
4e5c88af,46,Male,14,One year,Electronic check,Fiber optic,57.42,831.22,354.50,1114,39,1,5.0,No
8c5b9404,54,Female,35,Month-to-month,Electronic check,DSL,422.34,14771.79,337.50,261,1,1,9.3,Yes
30f4380f,36,Male,20,One year,Bank transfer,DSL,60.09,1197.41,63.60,857,2,1,9.1,No
de6e450f,NULL,Male,23,Month-to-month,Bank transfer,No,64.12,1471.63,35.70,635,4,0,6.1,No
b75fd7bd,30,Male,22,Month-to-month,Electronic check,No,56.6,NULL,64.10,683,2,0,7.1,Yes
9ba82a50,37,Female,20,Month-to-month,Bank transfer,DSL,61.16,1236.46,15.90,372,4,0,8.7,Yes
6011bead,47,Male,14,Month-to-month,Credit card,DSL,68.59,944.69,171.70,401,1,1,7.3,No
ac7f22ce,NULL,Other,26,Month-to-month,Credit card,DSL,57.23,1513.44,30.20,673,2,0,8.2,Yes
da828c8a,31,Female,34,Two year,Bank transfer,DSL,60.25,2033.6,97.70,120,4,1,8.1,No
364617e5,52,Other,32,Month-to-month,Electronic check,No,47.61,1522.81,4.50,384,0,3,6.6,Yes
2d406356,NULL,Female,10,Month-to-month,Credit card,Fiber optic,89.43,861.64,108.40,769,1,0,8.1,No
67ef66d2,47,Male,20,Month-to-month,Bank transfer,Fiber optic,95.31,1932.99,182.50,1031,1,0,5.5,No
3d2d97ce,65,Male,12,One year,Electronic check,No,26.71,353.67,25.60,361,1,0,NULL,No
39234e61,33,Male,24,One year,Credit card,Fiber optic,NULL,1723.58,196.80,1158,4,1,7.1,No
150335a0,NULL,Male,7,One year,Mailed check,Fiber optic,75.57,533.25,91.40,473,27,1,6.6,No
43c83d4f,21,Female,7,One year,Credit card,DSL,71.87,502.19,71.40,368,3,1,5.0,No
fbc6c3b7,60,Male,14,Two year,Credit card,Fiber optic,67.61,907.48,160.40,1033,3,1,7.4,No
70935624,50,Male,42,Two year,Bank transfer,Fiber optic,95.9,3993.93,267.20,987,1,0,7.3,No
79e123b6,41,Male,23,One year,Credit card,DSL,NULL,1564.59,367.30,601,1,2,5.7,No
8ee59d52,45,Female,13,Month-to-month,Bank transfer,NULL,98.36,1274.16,109.60,172,1,0,4.3,Yes
33ec21a7,28,Male,28,One year,Bank transfer,DSL,64.83,1781.26,100.80,668,1,2,4.2,No
499e01b0,71,Male,25,One year,Credit card,DSL,54.42,1325.37,67.30,161,4,1,6.7,No
1c510099,44,Male,46,One year,Bank transfer,Fiber optic,75.19,3474.61,75.20,258,1,1,7.8,No
32c266fd,43,Female,25,Two year,Credit card,Fiber optic,63.71,1614.6,382.70,612,0,0,10.0,No
b7721c0d,51,Female,17,One year,Credit card,Fiber optic,92.2,1529.05,340.70,1310,1,0,7.1,No
20843c2d,48,Male,33,Two year,Credit card,DSL,60.11,1987.43,65.20,553,0,0,4.3,No
3160ed08,45,Male,10,Month-to-month,Credit card,Fiber optic,82.6,835.7,328.60,500,4,1,6.8,Yes
5868fe01,33,Male,18,Month-to-month,Bank transfer,DSL,76.9,1369.61,76.30,240,2,1,9.5,Yes
673b9c0c,48,Male,15,Month-to-month,Electronic check,Fiber optic,104.08,1592.19,215.40,172,2,2,6.0,Yes
14a528c4,65,Female,12,Two year,Credit card,Fiber optic,103.4,1232.18,63.80,366,0,1,9.2,No
acc4f9bf,58,Female,14,Two year,Electronic check,DSL,67.08,896.2,454.10,387,3,1,7.5,No
491e2431,NULL,Male,17,One year,Electronic check,Fiber optic,107.08,1815.49,167.50,518,1,1,8.4,No
6f2875df,36,Female,24,One year,Electronic check,Fiber optic,87.87,2143.08,487.90,678,3,1,10.0,No
4290516a,30,Male,4,One year,Credit card,DSL,60.06,231.6,85.20,1640,1,0,3.9,Yes
a19ab01a,40,Female,20,Two year,Credit card,DSL,53.07,1035.23,73.80,723,5,0,8.8,No
8215619c,43,Female,24,Two year,Bank transfer,No,51.8,1258.91,43.90,457,1,0,7.0,No
971a740d,55,Male,35,One year,Bank transfer,NULL,54.49,1913.61,75.80,663,2,0,5.5,No
847aa343,22,Female,10,One year,Bank transfer,NULL,33.37,333.63,23.90,788,1,2,NULL,No
41f457a6,60,Male,31,Month-to-month,Bank transfer,Fiber optic,84.13,2619.96,144.30,773,2,0,10.0,No
5dc0fb7f,40,Male,14,One year,Mailed check,DSL,75.26,1036.35,195.00,689,3,1,9.6,No
c6b77cb1,37,Male,11,Month-to-month,Mailed check,DSL,40.61,431.71,172.30,597,2,1,NULL,Yes
2f0beb64,30,Male,15,Month-to-month,Mailed check,Fiber optic,125.68,1903.39,352.80,588,1,1,5.8,Yes
96399506,145,Female,17,Two year,Bank transfer,Fiber optic,90.92,1521.48,224.00,254,0,0,8.9,No
5b1cfb15,52,Female,11,One year,Bank transfer,Fiber optic,84.82,973.39,453.80,933,2,0,7.2,No
fb7080b6,43,Female,44,Two year,Bank transfer,No,39.7,1777.53,3310.20,2341,1,1,NULL,Yes
3df16d1b,27,Female,21,Month-to-month,Credit card,No,50.32,1028.12,21.40,999,3,1,4.4,Yes
67c3d7a6,26,Female,37,Month-to-month,Electronic check,DSL,71.2,2671.3,123.30,481,3,0,5.9,No
b5af960f,38,Male,25,Month-to-month,Mailed check,No,47.66,1195.3,35.40,278,3,1,4.8,No
e4989158,-6,Female,59,Month-to-month,Mailed check,No,46.55,2781.07,31.40,456,2,0,4.2,No
aa869b97,39,Male,42,Month-to-month,Electronic check,NULL,56.52,2377.18,12.00,648,5,0,4.9,No
95b01e50,24,Female,17,Month-to-month,Mailed check,Fiber optic,105.45,1788.22,216.70,630,3,3,5.5,Yes
a0a400ef,39,Female,14,Month-to-month,Electronic check,Fiber optic,71.98,1000.68,94.70,754,2,0,5.8,No
0d3253ad,39,Male,27,Month-to-month,Bank transfer,Fiber optic,63.98,1666.22,339.80,935,1,0,5.7,No
974445d9,18,Female,26,Month-to-month,Mailed check,DSL,83.87,2203.8,58.60,596,1,0,9.0,No
5abdeba6,41,Female,19,One year,Credit card,No,51.5,960.82,43.00,808,0,0,5.6,No
bc152876,39,Female,52,Month-to-month,Bank transfer,DSL,72.4,3788.8,144.20,490,3,0,9.8,No
dcf8d095,50,Male,47,One year,Electronic check,DSL,50.4,2410.65,19.70,887,4,0,6.3,No
69486b9c,64,Male,23,One year,Credit card,No,32.3,728.46,4.10,318,3,0,NULL,No
8ceff751,56,Male,44,Month-to-month,Electronic check,DSL,45.17,1971.56,44.00,2237,1,0,NULL,Yes
85b32a35,39,Male,15,Two year,Credit card,No,47.91,743.84,13.60,1489,0,0,5.6,No
a9fb1ad6,29,Male,27,One year,Credit card,Fiber optic,108.48,2917.27,295.00,123,0,0,6.6,No
8bc3cb01,73,Female,21,One year,Mailed check,DSL,48.62,1053.95,172.90,736,1,1,6.3,No
a221f1ee,43,Male,17,Month-to-month,Credit card,Fiber optic,67.38,1128.18,258.60,529,4,0,7.9,Yes
b80ab865,42,Female,10,One year,Credit card,Fiber optic,78.74,NULL,362.30,1430,4,0,7.0,Yes
45f28f90,42,Female,30,Two year,Credit card,Fiber optic,113.74,3404.56,313.00,970,0,1,5.9,No
b6379a18,44,Female,10,Month-to-month,Bank transfer,No,45.41,462.36,50.00,827,3,0,NULL,Yes
78feed25,NULL,Male,32,Month-to-month,Electronic check,No,45.22,1471.6,14.30,2644,1,1,NULL,Yes
014094d6,35,Female,20,Month-to-month,Credit card,DSL,69.1,1394.79,125.30,672,2,2,10.0,No
d5d0dd83,35,Female,70,One year,Electronic check,DSL,60.97,4294.67,77.90,612,1,0,7.3,No
e81220ad,42,Male,31,Month-to-month,Electronic check,No,51.33,1554.83,6.00,1910,3,0,7.2,No
ef9c7e5d,35,M,27,One year,Electronic check,Fiber optic,NULL,2227.85,148.40,641,0,3,8.0,Yes
6e4e76f3,147,Female,27,Month-to-month,Mailed check,DSL,55.6,NULL,129.20,329,2,0,5.5,No
fbbbf184,43,Male,7,Two year,Bank transfer,No,NULL,290.68,12.10,986,1,1,NULL,No
ad65323e,39,Male,5,Month-to-month,Credit card,No,32.55,187.02,33.60,2963,2,1,NULL,No
54723522,60,Male,17,Month-to-month,Credit card,Fiber optic,102.41,1728.16,488.00,1060,2,0,9.1,Yes
43e567f2,18,Male,24,One year,Electronic check,Fiber optic,87.47,2080.19,251.60,838,4,2,9.4,No
9dcfbbde,55,Female,40,Month-to-month,Credit card,Fiber optic,86.74,3493.11,190.60,223,3,1,3.8,No
e810b4c7,57,Male,16,Month-to-month,Credit card,Fiber optic,122.56,1934.82,104.10,264,2,0,8.4,No
d37de782,18,Female,72,Month-to-month,Electronic check,No,58.66,4198.6,24.80,1193,4,0,3.3,No
fdb1a968,38,Female,13,One year,Mailed check,No,41.29,549.48,12.50,422,2,0,NULL,No
ad9a8c66,38,Female,18,Two year,Credit card,Fiber optic,81.38,1498.44,389.20,1116,1,1,7.9,No
444dd22d,25,Female,21,Two year,Bank transfer,Fiber optic,99.9,2101.94,362.00,725,0,0,4.1,No
6cac6e25,33,Female,21,Month-to-month,Credit card,No,37.63,749.83,21.70,1265,0,0,NULL,No
f5e753ae,29,Male,10,Month-to-month,Credit card,DSL,84.79,865.02,64.80,748,0,0,10.0,No
1469d296,63,Female,28,One year,Bank transfer,DSL,56.13,1556.83,266.60,430,44,0,7.1,No
ff1aabd5,53,Female,23,One year,Electronic check,No,38.69,917.89,37.40,278,1,0,NULL,No
3bcdd1e7,NULL,Female,30,Month-to-month,Bank transfer,DSL,66.27,1978.61,71.50,288,1,1,9.9,Yes
a2a373f5,51,Female,5,Month-to-month,Electronic check,DSL,52.55,291.35,10.50,3288,1,1,5.2,No
9017fced,28,Male,24,Month-to-month,Bank transfer,DSL,54.42,1295.63,87.40,951,2,0,5.2,Yes
05f93cc6,36,Male,4,One year,Credit card,Fiber optic,93.96,358.62,120.70,1123,0,1,5.7,Yes
6e8e4721,48,Female,19,Month-to-month,Bank transfer,NULL,69.46,1271.8,161.10,786,3,0,7.3,Yes
d23a61c2,27,Male,27,Two year,Credit card,DSL,64.34,1720.69,166.20,550,2,0,7.3,Yes
21675fb1,51,Female,33,Month-to-month,Bank transfer,No,38.37,1270.64,32.00,458,0,0,NULL,No
aaf20837,39,Male,18,Month-to-month,Credit card,Fiber optic,82.51,1487.69,193.40,941,1,0,6.7,No
5843758b,38,Male,15,Month-to-month,Bank transfer,Fiber optic,65.44,996.89,132.20,936,1,0,6.2,Yes
7cecc131,51,Male,9,Month-to-month,Credit card,DSL,73.2,689.9,70.40,1543,1,1,6.3,Yes
e43d7da0,47,Male,5,Month-to-month,Credit card,Fiber optic,71.4,357.72,122.70,891,3,0,5.8,No
de1325e3,38,Female,22,Month-to-month,Electronic check,Fiber optic,NULL,1348.75,199.00,228,0,2,5.8,No
72dca960,56,Male,3,Month-to-month,Credit card,Fiber optic,90.55,299.47,315.40,1951,32,1,3.6,Yes
99505c8f,29,Other,22,Month-to-month,Bank transfer,DSL,NULL,1557.88,135.30,2003,5,2,6.8,No
dc968fd4,49,Female,10,Month-to-month,Electronic check,Fiber optic,114.1,1117.92,94.00,141,3,0,3.7,No
a3153f18,49,Male,4,Two year,Bank transfer,No,34.66,125.59,20.50,450,1,0,NULL,No
32754c9c,38,Female,13,One year,Credit card,Fiber optic,95.06,1182.53,207.00,172,4,1,6.2,No
874d4fae,46,Female,13,One year,Bank transfer,Fiber optic,94.76,1208.46,234.90,1323,4,1,7.0,No
419de947,-12,Female,8,Month-to-month,Mailed check,Fiber optic,113.46,865.42,301.00,1672,3,0,6.5,No
756e5cb1,53,Male,17,Month-to-month,Credit card,Fiber optic,88.82,1518.72,177.50,946,3,2,6.8,No
953feb56,40,Female,23,Month-to-month,Credit card,Fiber optic,113.17,2633.2,2832.30,1153,0,0,9.5,No
5b676f02,36,Female,11,One year,Bank transfer,DSL,67.96,724.04,55.30,1760,2,1,4.8,No
4351cc4b,55,Male,12,Month-to-month,Electronic check,Fiber optic,110.26,1300.53,322.80,550,1,1,4.3,No
d367dbb8,34,Male,17,Month-to-month,Electronic check,No,40.86,718.2,23.90,2829,3,0,NULL,No
6b5f6329,25,Female,25,One year,Credit card,NULL,83.15,2067.48,364.80,306,2,2,6.3,Yes
f2e8bfb1,23,Male,31,Month-to-month,Credit card,DSL,58.75,NULL,66.00,1161,3,1,7.8,Yes
f937e51f,49,Female,65,Month-to-month,Electronic check,DSL,489.51,31836.73,152.40,663,2,0,8.5,No
d32ac1d2,27,M,1,Month-to-month,Mailed check,Fiber optic,116.79,99.09,83.50,821,1,1,5.2,No
6306d32b,63,Female,16,One year,Electronic check,No,46.15,721.18,15.50,1073,1,1,NULL,No
c664e7cc,18,Female,37,One year,Credit card,Fiber optic,96.01,3539.71,179.10,802,5,0,5.4,No
0bb2321d,62,Male,45,Month-to-month,Electronic check,Fiber optic,65.72,2918.56,196.00,752,28,2,7.3,Yes
14ff1364,45,Male,46,Month-to-month,Electronic check,DSL,80.31,3706.43,70.90,1809,2,0,5.0,No
a59122a6,41,Female,49,One year,Electronic check,Fiber optic,102.39,5032.13,283.10,613,1,1,7.4,No
760c10ba,35,Female,55,Month-to-month,Bank transfer,Fiber optic,73.26,4031.29,93.00,1028,1,1,7.2,No
8ce3aae3,47,Female,22,One year,Mailed check,No,48.24,1095.27,9.90,428,3,0,5.2,No
6235f108,42,Male,50,One year,Electronic check,DSL,73.97,3691.97,86.30,741,2,0,4.8,No
819aa0ef,55,Male,9,Month-to-month,Credit card,Fiber optic,90.55,830.39,318.80,664,2,3,8.6,Yes
8f282c20,43,Male,19,Month-to-month,Electronic check,Fiber optic,95.96,1835.39,364.20,856,1,1,6.4,Yes
5e168037,128,Female,18,One year,Mailed check,Fiber optic,56.66,999.9,105.80,526,0,0,9.0,No
b658b509,38,Male,15,Month-to-month,Credit card,No,61.5,951.37,4.50,1067,4,0,6.2,Yes
d53c230c,41,Male,9,Month-to-month,Mailed check,DSL,73.01,660.29,71.40,166,1,0,9.5,Yes
fd3c74eb,46,Female,41,One year,Bank transfer,DSL,72.81,3009.58,19.30,750,0,0,5.5,No
05f12e26,21,Female,20,Month-to-month,Electronic check,Fiber optic,92.06,1808.68,236.10,330,3,0,9.9,No
ce4ebf5b,26,Male,21,Month-to-month,Credit card,Fiber optic,94.95,1996.69,176.20,411,1,1,7.5,No
4573a179,51,Male,9,Month-to-month,Mailed check,DSL,NULL,458.29,128.00,322,43,1,7.9,Yes
e5a7cf8d,44,Female,28,One year,Credit card,NULL,93.32,2591.67,3913.80,620,0,0,5.4,No
e4795a59,40,unknown,42,Month-to-month,Electronic check,Fiber optic,NULL,3494.78,295.10,608,1,1,8.5,No
b8a9faf6,NULL,Male,27,Two year,Mailed check,No,44.18,1197.74,5.00,455,3,0,NULL,No
2519a6fe,46,Female,11,One year,Credit card,DSL,51.37,528.15,218.50,825,27,1,6.6,Yes
40f2f808,36,Female,43,Month-to-month,Credit card,No,407.38,17504.91,19.30,423,2,2,3.4,Yes
30685813,33,Male,4,Month-to-month,Electronic check,DSL,60.22,264.36,44.70,352,1,0,5.2,No
b95613e3,44,Male,32,Month-to-month,Credit card,DSL,87.5,2778.68,27.70,3497,1,1,5.2,No
22c62cf6,NULL,Female,11,One year,Mailed check,DSL,59.33,628.76,427.20,506,0,2,8.0,No
15b66b33,47,Female,49,Two year,Bank transfer,No,45.88,2244.44,10.90,1138,1,0,NULL,No
d2abaa1e,22,Male,64,One year,Electronic check,NULL,64.23,4122.45,11.70,1590,2,1,6.4,No
215529dc,54,Female,13,Month-to-month,Bank transfer,Fiber optic,123.53,1587.68,429.50,924,2,1,6.2,No
1f72c8eb,48,Female,17,One year,Mailed check,Fiber optic,74.85,1282.22,342.20,672,2,1,9.8,No
688253c3,45,Male,30,Month-to-month,Mailed check,No,54.89,1647.57,11.00,190,3,1,7.3,No
ab7f1251,54,Female,15,One year,Electronic check,No,32.52,491.71,33.10,1359,2,2,NULL,Yes
f44d4590,62,Female,6,One year,Electronic check,Fiber optic,83.66,441.84,166.60,2175,3,0,6.1,No
4970b30a,54,Male,51,Month-to-month,Credit card,No,23.01,1173.91,24.30,171,1,1,NULL,No
9416ef4a,20,Male,15,Month-to-month,Credit card,Fiber optic,101.52,1516.53,131.00,388,0,0,5.4,No
ef47fd03,27,Male,27,One year,Credit card,No,57.6,1564.96,22.50,743,4,2,7.8,No
d1708d8d,35,Female,13,One year,Electronic check,DSL,39.11,492.08,56.90,526,4,0,NULL,Yes
b2f8fad0,42,Female,25,Month-to-month,Mailed check,DSL,76.44,1901.73,7.90,504,4,2,8.5,No
615c180c,48,Male,24,Month-to-month,Credit card,Fiber optic,92.39,2230.69,309.40,414,3,1,5.9,Yes
3b5e87b7,141,Female,28,One year,Credit card,Fiber optic,60.38,1726.78,112.60,78,1,0,8.9,No
1bad57f8,44,Female,15,Month-to-month,Bank transfer,Fiber optic,93.17,1364.44,182.90,359,0,0,10.0,No
c5c5ba71,33,Female,10,Month-to-month,Credit card,Fiber optic,87.45,887.33,43.40,824,4,0,7.2,No
25851e6a,35,Male,13,Month-to-month,Credit card,Fiber optic,123.33,1633.79,227.60,3614,1,1,9.6,No
02328c57,25,Male,72,Month-to-month,Credit card,Fiber optic,102.06,7365.69,238.80,414,3,1,8.6,No
